Semana,Campus,Ncampus,Edificio,Sitio,Estado,Nestado,Copias/L
25,Chihuahua,6,4,Colector Parque Tecnologico,CHIHUAHUA,6,1109
25,Chihuahua,6,9,PIT2,CHIHUAHUA,6,0
25,Chihuahua,6,2,Colector Biblioteca,CHIHUAHUA,6,0
25,Chihuahua,6,1,Colector Red interna,CHIHUAHUA,6,0
26,Chihuahua,6,13,Ceddie,CHIHUAHUA,6,0
26,Chihuahua,6,3,Colector Ingenieria,CHIHUAHUA,6,0
26,Chihuahua,6,12,Prepa,CHIHUAHUA,6,0
26,Chihuahua,6,2,Colector Biblioteca,CHIHUAHUA,6,0
26,Chihuahua,6,1,Colector Red interna,CHIHUAHUA,6,0
26,Chihuahua,6,10,PIT3,CHIHUAHUA,6,0
26,Chihuahua,6,9,PIT2,CHIHUAHUA,6,0
26,Chihuahua,6,4,Colector Parque Tecnologico,CHIHUAHUA,6,0
26,Chihuahua,6,11,CCA,CHIHUAHUA,6,0
27,Chihuahua,6,13,Ceddie,CHIHUAHUA,6,0
27,Chihuahua,6,2,Colector Biblioteca,CHIHUAHUA,6,0
27,Chihuahua,6,4,Colector Parque Tecnologico,CHIHUAHUA,6,0
27,Chihuahua,6,9,PIT2,CHIHUAHUA,6,0
27,Chihuahua,6,1,Colector Red interna,CHIHUAHUA,6,0
27,Chihuahua,6,11,CCA,CHIHUAHUA,6,0
27,Chihuahua,6,10,PIT3,CHIHUAHUA,6,0
27,Chihuahua,6,12,Prepa,CHIHUAHUA,6,0
27,Chihuahua,6,3,Colector Ingenieria,CHIHUAHUA,6,0
28,Chihuahua,6,1,Colector Red interna,CHIHUAHUA,6,0
28,Chihuahua,6,11,CCA,CHIHUAHUA,6,0
28,Chihuahua,6,2,Colector Biblioteca,CHIHUAHUA,6,0
28,Chihuahua,6,9,PIT2,CHIHUAHUA,6,0
28,Chihuahua,6,3,Colector Ingenieria,CHIHUAHUA,6,0
28,Chihuahua,6,4,Colector Parque Tecnologico,CHIHUAHUA,6,0
28,Chihuahua,6,13,Ceddie,CHIHUAHUA,6,0
28,Chihuahua,6,10,PIT3,CHIHUAHUA,6,0
28,Chihuahua,6,12,Prepa,CHIHUAHUA,6,0
29,Chihuahua,6,10,PIT3,CHIHUAHUA,6,0
29,Chihuahua,6,0,Unidentified,CHIHUAHUA,6,0
29,Chihuahua,6,0,Unidentified,CHIHUAHUA,6,0
29,Chihuahua,6,9,PIT2,CHIHUAHUA,6,0
29,Chihuahua,6,3,Colector Ingenieria,CHIHUAHUA,6,0
29,Chihuahua,6,1,Colector Red interna,CHIHUAHUA,6,0
29,Chihuahua,6,2,Colector Biblioteca,CHIHUAHUA,6,0
29,Chihuahua,6,11,CCA,CHIHUAHUA,6,0
29,Chihuahua,6,4,Colector Parque Tecnologico,CHIHUAHUA,6,0
30,Chihuahua,6,4,Colector Parque Tecnologico,CHIHUAHUA,6,0
30,Chihuahua,6,2,Colector Biblioteca,CHIHUAHUA,6,0
30,Chihuahua,6,13,Ceddie,CHIHUAHUA,6,0
30,Chihuahua,6,9,PIT2,CHIHUAHUA,6,0
30,Chihuahua,6,10,PIT3,CHIHUAHUA,6,0
30,Chihuahua,6,12,Prepa,CHIHUAHUA,6,0
30,Chihuahua,6,3,Colector Ingenieria,CHIHUAHUA,6,0
30,Chihuahua,6,11,CCA,CHIHUAHUA,6,0
30,Chihuahua,6,1,Colector Red interna,CHIHUAHUA,6,0
31,Chihuahua,6,3,Biblioteca,CHIHUAHUA,6,0
31,Chihuahua,6,12,Prepa,CHIHUAHUA,6,0
31,Chihuahua,6,9,PIT2,CHIHUAHUA,6,0
31,Chihuahua,6,13,Ceddie,CHIHUAHUA,6,0
31,Chihuahua,6,3,Colector Ingenieria,CHIHUAHUA,6,0
31,Chihuahua,6,10,PIT3,CHIHUAHUA,6,0
31,Chihuahua,6,4,Colector Parque Tecnologico,CHIHUAHUA,6,2781
31,Chihuahua,6,1,Colector Red interna,CHIHUAHUA,6,0
31,Chihuahua,6,11,CCA,CHIHUAHUA,6,0
32,Chihuahua,6,3,Colector Ingenieria,CHIHUAHUA,6,0
32,Chihuahua,6,7,Biblioteca,CHIHUAHUA,6,0
32,Chihuahua,6,10,PIT3,CHIHUAHUA,6,0
32,Chihuahua,6,1,Colector Red interna,CHIHUAHUA,6,1630
32,Chihuahua,6,9,PIT2,CHIHUAHUA,6,0
32,Chihuahua,6,13,Ceddie,CHIHUAHUA,6,0
32,Chihuahua,6,4,Colector Parque Tecnologico,CHIHUAHUA,6,0
32,Chihuahua,6,12,Prepa,CHIHUAHUA,6,0
32,Chihuahua,6,11,CCA,CHIHUAHUA,6,0
33,Chihuahua,6,9,PIT2,CHIHUAHUA,6,0
33,Chihuahua,6,3,Colector Ingenieria,CHIHUAHUA,6,0
33,Chihuahua,6,13,Ceddie,CHIHUAHUA,6,0
33,Chihuahua,6,1,Colector Red interna,CHIHUAHUA,6,0
33,Chihuahua,6,12,Prepa,CHIHUAHUA,6,0
33,Chihuahua,6,10,PIT3,CHIHUAHUA,6,0
33,Chihuahua,6,4,Colector Parque Tecnologico,CHIHUAHUA,6,0
33,Chihuahua,6,2,Colector Biblioteca,CHIHUAHUA,6,0
33,Chihuahua,6,11,CCA,CHIHUAHUA,6,0
34,Chihuahua,6,9,PIT2,CHIHUAHUA,6,0
34,Chihuahua,6,3,Colector Ingenieria,CHIHUAHUA,6,0
34,Chihuahua,6,4,Colector Parque Tecnologico,CHIHUAHUA,6,0
34,Chihuahua,6,13,Ceddie,CHIHUAHUA,6,10232
34,Chihuahua,6,1,Colector Red interna,CHIHUAHUA,6,0
34,Chihuahua,6,2,Colector Biblioteca,CHIHUAHUA,6,0
34,Chihuahua,6,12,Prepa,CHIHUAHUA,6,0
34,Chihuahua,6,10,PIT3,CHIHUAHUA,6,0
34,Chihuahua,6,11,CCA,CHIHUAHUA,6,17851
35,Chihuahua,6,2,Colector Biblioteca,CHIHUAHUA,6,0
35,Chihuahua,6,10,PIT3,CHIHUAHUA,6,0
35,Chihuahua,6,1,Colector Red interna,CHIHUAHUA,6,0
35,Chihuahua,6,11,CCA,CHIHUAHUA,6,0
35,Chihuahua,6,3,Colector Ingenieria,CHIHUAHUA,6,0
35,Chihuahua,6,13,Ceddie,CHIHUAHUA,6,0
35,Chihuahua,6,12,Prepa,CHIHUAHUA,6,2750
35,Chihuahua,6,9,PIT2,CHIHUAHUA,6,0
35,Chihuahua,6,4,Colector Parque Tecnologico,CHIHUAHUA,6,0
36,Chihuahua,6,12,Prepa,CHIHUAHUA,6,0
36,Chihuahua,6,10,PIT3,CHIHUAHUA,6,0
36,Chihuahua,6,9,PIT2,CHIHUAHUA,6,0
36,Chihuahua,6,11,CCA,CHIHUAHUA,6,2899
36,Chihuahua,6,4,Colector Parque Tecnologico,CHIHUAHUA,6,0
36,Chihuahua,6,13,Ceddie,CHIHUAHUA,6,0
36,Chihuahua,6,3,Colector Ingenieria,CHIHUAHUA,6,0
36,Chihuahua,6,1,Colector Red interna,CHIHUAHUA,6,0
36,Chihuahua,6,2,Colector Biblioteca,CHIHUAHUA,6,0
37,Chihuahua,6,13,Ceddie,CHIHUAHUA,6,0
37,Chihuahua,6,1,Colector Red interna,CHIHUAHUA,6,0
37,Chihuahua,6,11,CCA,CHIHUAHUA,6,0
37,Chihuahua,6,10,PIT3,CHIHUAHUA,6,0
37,Chihuahua,6,9,PIT2,CHIHUAHUA,6,0
37,Chihuahua,6,4,Colector Parque Tecnologico,CHIHUAHUA,6,0
37,Chihuahua,6,2,Colector Biblioteca,CHIHUAHUA,6,0
37,Chihuahua,6,12,Prepa,CHIHUAHUA,6,0
37,Chihuahua,6,3,Colector Ingenieria,CHIHUAHUA,6,0
38,Chihuahua,6,13,Ceddie,CHIHUAHUA,6,0
38,Chihuahua,6,3,Colector Ingenieria,CHIHUAHUA,6,0
38,Chihuahua,6,4,Colector Parque Tecnologico,CHIHUAHUA,6,0
38,Chihuahua,6,11,CCA,CHIHUAHUA,6,0
38,Chihuahua,6,2,Colector Biblioteca,CHIHUAHUA,6,0
38,Chihuahua,6,10,PIT3,CHIHUAHUA,6,0
38,Chihuahua,6,9,PIT2,CHIHUAHUA,6,0
38,Chihuahua,6,1,Colector Red interna,CHIHUAHUA,6,0
38,Chihuahua,6,12,Prepa,CHIHUAHUA,6,0
39,Chihuahua,6,11,CCA,CHIHUAHUA,6,0
39,Chihuahua,6,3,Colector Ingenieria,CHIHUAHUA,6,0
39,Chihuahua,6,4,Colector Parque Tecnologico,CHIHUAHUA,6,0
39,Chihuahua,6,10,PIT3,CHIHUAHUA,6,0
39,Chihuahua,6,9,PIT2,CHIHUAHUA,6,0
39,Chihuahua,6,12,Prepa,CHIHUAHUA,6,0
39,Chihuahua,6,13,Ceddie,CHIHUAHUA,6,0
39,Chihuahua,6,2,Colector Biblioteca,CHIHUAHUA,6,0
39,Chihuahua,6,1,Colector Red interna,CHIHUAHUA,6,0
40,Chihuahua,6,5,Residencias,CHIHUAHUA,6,0
40,Chihuahua,6,11,CCA,CHIHUAHUA,6,0
40,Chihuahua,6,9,PIT2,CHIHUAHUA,6,25907
40,Chihuahua,6,4,Colector Parque Tecnologico,CHIHUAHUA,6,0
40,Chihuahua,6,12,Prepa,CHIHUAHUA,6,0
40,Chihuahua,6,13,Ceddie,CHIHUAHUA,6,0
40,Chihuahua,6,3,Colector Ingenieria,CHIHUAHUA,6,0
40,Chihuahua,6,10,PIT3,CHIHUAHUA,6,0
40,Chihuahua,6,2,Colector Biblioteca,CHIHUAHUA,6,0
40,Chihuahua,6,1,Colector Red interna,CHIHUAHUA,6,0
41,Chihuahua,6,2,Colector Biblioteca,CHIHUAHUA,6,0
41,Chihuahua,6,9,PIT2,CHIHUAHUA,6,0
41,Chihuahua,6,4,Colector Parque Tecnologico,CHIHUAHUA,6,0
41,Chihuahua,6,12,Prepa,CHIHUAHUA,6,2614
41,Chihuahua,6,3,Colector Ingenieria,CHIHUAHUA,6,0
41,Chihuahua,6,1,Colector Red interna,CHIHUAHUA,6,0
41,Chihuahua,6,13,Ceddie,CHIHUAHUA,6,0
41,Chihuahua,6,10,PIT3,CHIHUAHUA,6,0
41,Chihuahua,6,5,Residencias,CHIHUAHUA,6,0
41,Chihuahua,6,11,CCA,CHIHUAHUA,6,0
42,Chihuahua,6,13,Ceddie,CHIHUAHUA,6,0
42,Chihuahua,6,10,PIT3,CHIHUAHUA,6,0
42,Chihuahua,6,3,Colector Ingenieria,CHIHUAHUA,6,0
42,Chihuahua,6,2,Colector Biblioteca,CHIHUAHUA,6,0
42,Chihuahua,6,5,Residencias,CHIHUAHUA,6,0
42,Chihuahua,6,9,PIT2,CHIHUAHUA,6,0
42,Chihuahua,6,4,Colector Parque Tecnologico,CHIHUAHUA,6,0
42,Chihuahua,6,11,CCA,CHIHUAHUA,6,0
42,Chihuahua,6,1,Colector Red interna,CHIHUAHUA,6,0
42,Chihuahua,6,12,Prepa,CHIHUAHUA,6,0
43,Chihuahua,6,13,Ceddie,CHIHUAHUA,6,0
43,Chihuahua,6,10,PIT3,CHIHUAHUA,6,0
