Semana,Campus,Ncampus,Edificio,Sitio,Estado,Copias/L
30,CDJ,2,1,Colector 1 (PF),CHIHUAHUA,0
30,CDJ,2,2,Colector 2 (Aulas),CHIHUAHUA,0
31,CDJ,2,3,Secundaria,CHIHUAHUA,0
31,CDJ,2,1,Colector 1 (PF),CHIHUAHUA,0
31,CDJ,2,2,Colector 2 (Aulas),CHIHUAHUA,0
32,CDJ,2,3,Secundaria,CHIHUAHUA,0
32,CDJ,2,1,Colector 1 (PF),CHIHUAHUA,0
32,CDJ,2,2,Colector 2 (Aulas),CHIHUAHUA,0
33,CDJ,2,3,Secundaria,CHIHUAHUA,0
33,CDJ,2,1,Colector 1 (PF),CHIHUAHUA,0
33,CDJ,2,2,Colector 2 (Aulas),CHIHUAHUA,0
34,CDJ,2,1,Colector 1 (PF),CHIHUAHUA,0
34,CDJ,2,3,Secundaria,CHIHUAHUA,0
34,CDJ,2,2,Colector 2 (Aulas),CHIHUAHUA,0
35,CDJ,2,2,Colector 2 (Aulas),CHIHUAHUA,0
35,CDJ,2,1,Colector 1 (PF),CHIHUAHUA,0
35,CDJ,2,3,Secundaria,CHIHUAHUA,0
36,CDJ,2,1,Colector 1 (PF),CHIHUAHUA,0
36,CDJ,2,3,Secundaria,CHIHUAHUA,0
36,CDJ,2,2,Colector 2 (Aulas),CHIHUAHUA,0
37,CDJ,2,1,Colector 1 (PF),CHIHUAHUA,0
37,CDJ,2,2,Colector 2 (Aulas),CHIHUAHUA,0
37,CDJ,2,3,Secundaria,CHIHUAHUA,0
38,CDJ,2,1,Colector 1 (PF),CHIHUAHUA,0
38,CDJ,2,2,Colector 2 (Aulas),CHIHUAHUA,0
38,CDJ,2,3,Secundaria,CHIHUAHUA,0
39,CDJ,2,1,Colector 1 (PF),CHIHUAHUA,0
39,CDJ,2,2,Colector 2 (Aulas),CHIHUAHUA,0
39,CDJ,2,3,Secundaria,CHIHUAHUA,0
40,CDJ,2,2,Colector 2 (Aulas),CHIHUAHUA,20520
40,CDJ,2,1,Colector 1 (PF),CHIHUAHUA,0
40,CDJ,2,3,Secundaria,CHIHUAHUA,0
41,CDJ,2,3,Secundaria,CHIHUAHUA,0
41,CDJ,2,2,Colector 2 (Aulas),CHIHUAHUA,0
41,CDJ,2,2,Colector 2 (Aulas),CHIHUAHUA,0
41,CDJ,2,2,Colector 2 (Aulas),CHIHUAHUA,0
41,CDJ,2,1,Colector 1 (PF),CHIHUAHUA,0
42,CDJ,2,2,Colector 2 (Aulas),CHIHUAHUA,0
42,CDJ,2,2,Colector 2 (Aulas),CHIHUAHUA,0
42,CDJ,2,3,Secundaria,CHIHUAHUA,0
43,CDJ,2,3,Secundaria,CHIHUAHUA,0
43,CDJ,2,2,Colector 2 (Aulas),CHIHUAHUA,43234
43,CDJ,2,1,Colector 1 (PF),CHIHUAHUA,0
44,CDJ,2,3,Secundaria,CHIHUAHUA,0
44,CDJ,2,12,Gimnasio,CHIHUAHUA,0
44,CDJ,2,10,Aulas 1,CHIHUAHUA,0
44,CDJ,2,0,Unidentified,CHIHUAHUA,53284
44,CDJ,2,7,MAP,CHIHUAHUA,17473
44,CDJ,2,0,Unidentified,CHIHUAHUA,0
44,CDJ,2,11,Aulas 2,CHIHUAHUA,0
44,CDJ,2,6,Aulas 3,CHIHUAHUA,0
44,CDJ,2,9,Administrativo,CHIHUAHUA,0
45,CDJ,2,3,Secundaria,CHIHUAHUA,0
45,CDJ,2,6,Aulas 3,CHIHUAHUA,0
45,CDJ,2,13,Relajatec,CHIHUAHUA,0
45,CDJ,2,7,MAP,CHIHUAHUA,0
45,CDJ,2,5,CITE,CHIHUAHUA,7989
45,CDJ,2,12,Gimnasio,CHIHUAHUA,0
45,CDJ,2,9,Administrativo,CHIHUAHUA,0
45,CDJ,2,4,Planta Física,CHIHUAHUA,0
45,CDJ,2,2,Colector 2 (Aulas),CHIHUAHUA,0
45,CDJ,2,10,Aulas 1,CHIHUAHUA,0
45,CDJ,2,11,Aulas 2,CHIHUAHUA,0
45,CDJ,2,13,Relajatec,CHIHUAHUA,0
45,CDJ,2,7,MAP,CHIHUAHUA,0
46,CDJ,2,7,MAP,CHIHUAHUA,0
46,CDJ,2,4,Planta Física,CHIHUAHUA,0
46,CDJ,2,13,Relajatec,CHIHUAHUA,0
46,CDJ,2,6,Aulas 3,CHIHUAHUA,0
46,CDJ,2,11,Aulas 2,CHIHUAHUA,0
46,CDJ,2,10,Aulas 1,CHIHUAHUA,0
46,CDJ,2,9,Administrativo,CHIHUAHUA,0
46,CDJ,2,12,Gimnasio,CHIHUAHUA,904016
46,CDJ,2,2,Colector 2 (Aulas),CHIHUAHUA,0
46,CDJ,2,5,CITE,CHIHUAHUA,0
46,CDJ,2,3,Secundaria,CHIHUAHUA,0
47,CDJ,2,10,Aulas 1,CHIHUAHUA,0
47,CDJ,2,7,MAP,CHIHUAHUA,0
47,CDJ,2,6,Aulas 3,CHIHUAHUA,0
47,CDJ,2,2,Colector 2 (Aulas),CHIHUAHUA,0
47,CDJ,2,13,Relajatec,CHIHUAHUA,0
47,CDJ,2,11,Aulas 2,CHIHUAHUA,0
47,CDJ,2,4,Planta Física,CHIHUAHUA,0
47,CDJ,2,5,CITE,CHIHUAHUA,0
47,CDJ,2,9,Administrativo,CHIHUAHUA,0
47,CDJ,2,12,Gimnasio,CHIHUAHUA,78450
47,CDJ,2,3,Secundaria,CHIHUAHUA,0
48,CDJ,2,6,Aulas 3,CHIHUAHUA,0
48,CDJ,2,10,Aulas 1,CHIHUAHUA,0
48,CDJ,2,9,Administrativo,CHIHUAHUA,0
48,CDJ,2,12,Gimnasio,CHIHUAHUA,28024
48,CDJ,2,4,Planta Física,CHIHUAHUA,0
48,CDJ,2,13,Relajatec,CHIHUAHUA,0
48,CDJ,2,3,Secundaria,CHIHUAHUA,0
48,CDJ,2,6,Aulas 3,CHIHUAHUA,0
48,CDJ,2,5,CITE,CHIHUAHUA,0
48,CDJ,2,7,MAP,CHIHUAHUA,0
48,CDJ,2,2,Colector 2 (Aulas),CHIHUAHUA,0
49,CDJ,2,12,Gimnasio,CHIHUAHUA,0
49,CDJ,2,2,Colector 2 (Aulas),CHIHUAHUA,0
49,CDJ,2,13,Relajatec,CHIHUAHUA,0
49,CDJ,2,6,Aulas 3,CHIHUAHUA,122006
49,CDJ,2,3,Secundaria,CHIHUAHUA,0
49,CDJ,2,11,Aulas 2,CHIHUAHUA,0
49,CDJ,2,9,Administrativo,CHIHUAHUA,0
49,CDJ,2,12,Gimnasio,CHIHUAHUA,10899
49,CDJ,2,10,Aulas 1,CHIHUAHUA,0
49,CDJ,2,4,Planta Física,CHIHUAHUA,0
49,CDJ,2,7,MAP,CHIHUAHUA,0
50,CDJ,2,10,Aulas 1,CHIHUAHUA,5241
50,CDJ,2,13,Relajatec,CHIHUAHUA,0
50,CDJ,2,9,Administrativo,CHIHUAHUA,0
50,CDJ,2,6,Aulas 3,CHIHUAHUA,0
50,CDJ,2,0,Unidentified,CHIHUAHUA,0
50,CDJ,2,12,Gimnasio,CHIHUAHUA,89944
50,CDJ,2,11,Aulas 2,CHIHUAHUA,0
50,CDJ,2,5,CITE,CHIHUAHUA,6501
50,CDJ,2,7,MAP,CHIHUAHUA,0
50,CDJ,2,2,Colector 2 (Aulas),CHIHUAHUA,0
50,CDJ,2,1,Colector 1 (PF),CHIHUAHUA,0
55,CDJ,2,7,MAP,CHIHUAHUA,0
55,CDJ,2,13,Relajatec,CHIHUAHUA,55663
55,CDJ,2,11,Aulas 2,CHIHUAHUA,0
55,CDJ,2,12,Gimnasio,CHIHUAHUA,41104
55,CDJ,2,9,Administrativo,CHIHUAHUA,0
55,CDJ,2,4,Planta Física,CHIHUAHUA,0
55,CDJ,2,2,Colector 2 (Aulas),CHIHUAHUA,61389
55,CDJ,2,3,Secundaria,CHIHUAHUA,0
56,CDJ,2,2,Colector 2 (Aulas),CHIHUAHUA,0
56,CDJ,2,4,Planta Física,CHIHUAHUA,0
56,CDJ,2,12,Gimnasio,CHIHUAHUA,0
56,CDJ,2,11,Aulas 2,CHIHUAHUA,0
56,CDJ,2,0,Unidentified,CHIHUAHUA,0
56,CDJ,2,7,MAP,CHIHUAHUA,0
56,CDJ,2,3,Secundaria,CHIHUAHUA,0
56,CDJ,2,8,Cafetería,CHIHUAHUA,0
63,CDJ,2,3,Secundaria,CHIHUAHUA,0
63,CDJ,2,0,Unidentified,CHIHUAHUA,0
63,CDJ,2,0,Unidentified,CHIHUAHUA,0
63,CDJ,2,4,Planta Física,CHIHUAHUA,0
63,CDJ,2,0,Unidentified,CHIHUAHUA,0
63,CDJ,2,13,Relajatec,CHIHUAHUA,0
63,CDJ,2,0,Unidentified,CHIHUAHUA,0
63,CDJ,2,6,Aulas 3,CHIHUAHUA,0
63,CDJ,2,10,Aulas 1,CHIHUAHUA,0
63,CDJ,2,7,MAP,CHIHUAHUA,0
63,CDJ,2,8,Cafetería,CHIHUAHUA,0
63,CDJ,2,11,Aulas 2,CHIHUAHUA,0
64,CDJ,2,7,MAP,CHIHUAHUA,0
64,CDJ,2,3,Secundaria,CHIHUAHUA,0
64,CDJ,2,4,Planta Física,CHIHUAHUA,0
64,CDJ,2,8,Cafetería,CHIHUAHUA,0
64,CDJ,2,10,Aulas 1,CHIHUAHUA,0
64,CDJ,2,6,Aulas 3,CHIHUAHUA,0
64,CDJ,2,13,Relajatec,CHIHUAHUA,0
64,CDJ,2,0,Unidentified,CHIHUAHUA,0
64,CDJ,2,11,Aulas 2,CHIHUAHUA,0
64,CDJ,2,0,Unidentified,CHIHUAHUA,0
64,CDJ,2,5,CITE,CHIHUAHUA,0
64,CDJ,2,0,Unidentified,CHIHUAHUA,0
66,CDJ,2,0,Unidentified,CHIHUAHUA,0
66,CDJ,2,11,Aulas 2,CHIHUAHUA,0
66,CDJ,2,13,Relajatec,CHIHUAHUA,0
66,CDJ,2,8,Cafetería,CHIHUAHUA,0
66,CDJ,2,9,Administrativo,CHIHUAHUA,0
66,CDJ,2,12,Gimnasio,CHIHUAHUA,0
66,CDJ,2,7,MAP,CHIHUAHUA,0
67,CDJ,2,10,Aulas 1,CHIHUAHUA,0
67,CDJ,2,6,Aulas 3,CHIHUAHUA,0
67,CDJ,2,3,Secundaria,CHIHUAHUA,0
67,CDJ,2,9,Administrativo,CHIHUAHUA,0
67,CDJ,2,8,Cafetería,CHIHUAHUA,0
67,CDJ,2,13,Relajatec,CHIHUAHUA,0
67,CDJ,2,11,Aulas 2,CHIHUAHUA,0
67,CDJ,2,7,MAP,CHIHUAHUA,0
67,CDJ,2,5,CITE,CHIHUAHUA,0
67,CDJ,2,0,Unidentified,CHIHUAHUA,0
67,CDJ,2,12,Gimnasio,CHIHUAHUA,0
67,CDJ,2,0,Unidentified,CHIHUAHUA,0
67,CDJ,2,4,Planta Física,CHIHUAHUA,0
69,CDJ,2,3,Secundaria,CHIHUAHUA,0
69,CDJ,2,8,Cafetería,CHIHUAHUA,0
69,CDJ,2,10,Aulas 1,CHIHUAHUA,0
69,CDJ,2,13,Relajatec,CHIHUAHUA,0
69,CDJ,2,12,Gimnasio,CHIHUAHUA,0
69,CDJ,2,0,Unidentified,CHIHUAHUA,0
69,CDJ,2,7,MAP,CHIHUAHUA,0
69,CDJ,2,0,Unidentified,CHIHUAHUA,0
69,CDJ,2,4,Planta Física,CHIHUAHUA,0
69,CDJ,2,5,CITE,CHIHUAHUA,0
69,CDJ,2,12,Gimnasio,CHIHUAHUA,0
69,CDJ,2,6,Aulas 3,CHIHUAHUA,0
69,CDJ,2,11,Aulas 2,CHIHUAHUA,0
70,CDJ,2,3,Secundaria,CHIHUAHUA,0
70,CDJ,2,1,Colector 1 (PF),CHIHUAHUA,0
70,CDJ,2,0,Unidentified,CHIHUAHUA,0
70,CDJ,2,10,Aulas 1,CHIHUAHUA,0
70,CDJ,2,11,Aulas 2,CHIHUAHUA,0
70,CDJ,2,12,Gimnasio,CHIHUAHUA,0
70,CDJ,2,9,Administrativo,CHIHUAHUA,0
70,CDJ,2,6,Aulas 3,CHIHUAHUA,0
70,CDJ,2,8,Cafetería,CHIHUAHUA,0
70,CDJ,2,0,Unidentified,CHIHUAHUA,0
70,CDJ,2,5,CITE,CHIHUAHUA,0
70,CDJ,2,13,Relajatec,CHIHUAHUA,0
70,CDJ,2,7,MAP,CHIHUAHUA,0
71,CDJ,2,11,Aulas 2,CHIHUAHUA,0
71,CDJ,2,13,Relajatec,CHIHUAHUA,0
71,CDJ,2,10,Aulas 1,CHIHUAHUA,0
71,CDJ,2,0,Unidentified,CHIHUAHUA,0
71,CDJ,2,4,Planta Física,CHIHUAHUA,0
71,CDJ,2,3,Secundaria,CHIHUAHUA,0
71,CDJ,2,0,Unidentified,CHIHUAHUA,0
71,CDJ,2,9,Administrativo,CHIHUAHUA,0
71,CDJ,2,7,MAP,CHIHUAHUA,0
71,CDJ,2,6,Aulas 3,CHIHUAHUA,0
71,CDJ,2,5,CITE,CHIHUAHUA,0
71,CDJ,2,12,Gimnasio,CHIHUAHUA,0
71,CDJ,2,8,Cafetería,CHIHUAHUA,0
72,CDJ,2,4,Planta Física,CHIHUAHUA,0
72,CDJ,2,5,CITE,CHIHUAHUA,0
72,CDJ,2,11,Aulas 2,CHIHUAHUA,0
72,CDJ,2,10,Aulas 1,CHIHUAHUA,0
72,CDJ,2,0,Unidentified,CHIHUAHUA,0
72,CDJ,2,6,Aulas 3,CHIHUAHUA,0
72,CDJ,2,3,Secundaria,CHIHUAHUA,0
72,CDJ,2,7,MAP,CHIHUAHUA,0
72,CDJ,2,9,Administrativo,CHIHUAHUA,0
72,CDJ,2,13,Relajatec,CHIHUAHUA,0
72,CDJ,2,0,Unidentified,CHIHUAHUA,0
72,CDJ,2,8,Cafetería,CHIHUAHUA,0
72,CDJ,2,12,Gimnasio,CHIHUAHUA,0
73,CDJ,2,11,Aulas 2,CHIHUAHUA,0
73,CDJ,2,0,Unidentified,CHIHUAHUA,0
73,CDJ,2,6,Aulas 3,CHIHUAHUA,0
73,CDJ,2,10,Aulas 1,CHIHUAHUA,0
73,CDJ,2,12,Gimnasio,CHIHUAHUA,0
73,CDJ,2,0,Unidentified,CHIHUAHUA,0
73,CDJ,2,9,Administrativo,CHIHUAHUA,0
73,CDJ,2,7,MAP,CHIHUAHUA,0
73,CDJ,2,5,CITE,CHIHUAHUA,0
73,CDJ,2,8,Cafetería,CHIHUAHUA,0
73,CDJ,2,13,Relajatec,CHIHUAHUA,0
73,CDJ,2,4,Planta Física,CHIHUAHUA,0
73,CDJ,2,3,Secundaria,CHIHUAHUA,0
74,CDJ,2,8,Cafetería,CHIHUAHUA,0
74,CDJ,2,4,Planta Física,CHIHUAHUA,0
74,CDJ,2,10,Aulas 1,CHIHUAHUA,0
74,CDJ,2,5,CITE,CHIHUAHUA,0
74,CDJ,2,11,Aulas 2,CHIHUAHUA,0
74,CDJ,2,0,Unidentified,CHIHUAHUA,0
74,CDJ,2,0,Unidentified,CHIHUAHUA,0
74,CDJ,2,13,Relajatec,CHIHUAHUA,0
74,CDJ,2,9,Administrativo,CHIHUAHUA,0
74,CDJ,2,4,AULAS III,CHIHUAHUA,0
74,CDJ,2,12,Gimnasio,CHIHUAHUA,0
74,CDJ,2,7,MAP,CHIHUAHUA,0
74,CDJ,2,3,Secundaria,CHIHUAHUA,0
75,CDJ,2,0,Unidentified,CHIHUAHUA,0
75,CDJ,2,7,MAP,CHIHUAHUA,0
75,CDJ,2,8,Cafetería,CHIHUAHUA,0
75,CDJ,2,6,Aulas 3,CHIHUAHUA,0
75,CDJ,2,5,CITE,CHIHUAHUA,0
75,CDJ,2,4,Planta Física,CHIHUAHUA,0
75,CDJ,2,11,Aulas 2,CHIHUAHUA,0
75,CDJ,2,12,Gimnasio,CHIHUAHUA,0
75,CDJ,2,10,Aulas 1,CHIHUAHUA,0
75,CDJ,2,13,Relajatec,CHIHUAHUA,0
75,CDJ,2,0,Unidentified,CHIHUAHUA,0
75,CDJ,2,9,Administrativo,CHIHUAHUA,0
75,CDJ,2,3,Secundaria,CHIHUAHUA,0
76,CDJ,2,13,Relajatec,CHIHUAHUA,0
76,CDJ,2,3,Secundaria,CHIHUAHUA,0
76,CDJ,2,11,Aulas 2,CHIHUAHUA,0
76,CDJ,2,12,Gimnasio,CHIHUAHUA,0
76,CDJ,2,0,Unidentified,CHIHUAHUA,0
76,CDJ,2,9,Administrativo,CHIHUAHUA,0
76,CDJ,2,6,Aulas 3,CHIHUAHUA,0
76,CDJ,2,8,Cafetería,CHIHUAHUA,0
76,CDJ,2,7,MAP,CHIHUAHUA,0
76,CDJ,2,10,Aulas 1,CHIHUAHUA,0
76,CDJ,2,4,Planta Física,CHIHUAHUA,0
76,CDJ,2,5,CITE,CHIHUAHUA,0
76,CDJ,2,0,Unidentified,CHIHUAHUA,0
77,CDJ,2,4,Planta Física,CHIHUAHUA,0
77,CDJ,2,7,MAP,CHIHUAHUA,0
77,CDJ,2,12,Gimnasio,CHIHUAHUA,0
77,CDJ,2,13,Relajatec,CHIHUAHUA,0
77,CDJ,2,5,CITE,CHIHUAHUA,0
77,CDJ,2,0,Unidentified,CHIHUAHUA,0
77,CDJ,2,10,Aulas 1,CHIHUAHUA,0
77,CDJ,2,6,Aulas 3,CHIHUAHUA,0
77,CDJ,2,0,Unidentified,CHIHUAHUA,0
77,CDJ,2,3,Secundaria,CHIHUAHUA,0
77,CDJ,2,9,Administrativo,CHIHUAHUA,0
77,CDJ,2,11,Aulas 2,CHIHUAHUA,0
77,CDJ,2,8,Cafetería,CHIHUAHUA,0
78,CDJ,2,0,Unidentified,CHIHUAHUA,0
78,CDJ,2,12,Gimnasio,CHIHUAHUA,0
78,CDJ,2,13,Relajatec,CHIHUAHUA,0
78,CDJ,2,9,Administrativo,CHIHUAHUA,0
78,CDJ,2,0,Unidentified,CHIHUAHUA,0
78,CDJ,2,5,CITE,CHIHUAHUA,0
78,CDJ,2,3,Secundaria,CHIHUAHUA,0
78,CDJ,2,11,Aulas 2,CHIHUAHUA,0
78,CDJ,2,6,Aulas 3,CHIHUAHUA,0
78,CDJ,2,7,MAP,CHIHUAHUA,0
78,CDJ,2,8,Cafetería,CHIHUAHUA,0
78,CDJ,2,10,Aulas 1,CHIHUAHUA,0
78,CDJ,2,1,Colector 1 (PF),CHIHUAHUA,0
7,Chihuahua,6,9,PIT2,CHIHUAHUA,95619
7,Chihuahua,6,2,Colector Biblioteca,CHIHUAHUA,0
7,Chihuahua,6,1,Colector Red interna,CHIHUAHUA,0
8,Chihuahua,6,11,CCA,CHIHUAHUA,0
8,Chihuahua,6,10,PIT3,CHIHUAHUA,0
9,Chihuahua,6,9,PIT2,CHIHUAHUA,484571
9,Chihuahua,6,1,Colector Red interna,CHIHUAHUA,0
9,Chihuahua,6,11,CCA,CHIHUAHUA,72762
9,Chihuahua,6,10,PIT3,CHIHUAHUA,0
9,Chihuahua,6,2,Colector Biblioteca,CHIHUAHUA,0
9,Chihuahua,6,4,Colector Parque Tecnologico,CHIHUAHUA,0
10,Chihuahua,6,4,Colector Parque Tecnologico,CHIHUAHUA,381
10,Chihuahua,6,7,Biblioteca,CHIHUAHUA,0
10,Chihuahua,6,9,PIT2,CHIHUAHUA,71619
10,Chihuahua,6,1,Colector Red interna,CHIHUAHUA,0
10,Chihuahua,6,10,PIT3,CHIHUAHUA,0
11,Chihuahua,6,9,PIT2,CHIHUAHUA,21429
11,Chihuahua,6,10,PIT3,CHIHUAHUA,0
11,Chihuahua,6,2,Colector Biblioteca,CHIHUAHUA,0
11,Chihuahua,6,1,Colector Red interna,CHIHUAHUA,0
11,Chihuahua,6,11,CCA,CHIHUAHUA,0
11,Chihuahua,6,9,PIT2,CHIHUAHUA,0
12,Chihuahua,6,2,Colector Biblioteca,CHIHUAHUA,0
12,Chihuahua,6,6,Bufete Juridico,CHIHUAHUA,0
12,Chihuahua,6,9,PIT2,CHIHUAHUA,0
12,Chihuahua,6,4,Colector Parque Tecnologico,CHIHUAHUA,0
12,Chihuahua,6,5,Residencias,CHIHUAHUA,0
12,Chihuahua,6,1,Colector Red interna,CHIHUAHUA,0
13,Chihuahua,6,4,Colector Parque Tecnologico,CHIHUAHUA,0
13,Chihuahua,6,6,Bufete Juridico,CHIHUAHUA,0
13,Chihuahua,6,8,Baños Campo Americano,CHIHUAHUA,0
13,Chihuahua,6,1,Colector Red interna,CHIHUAHUA,0
13,Chihuahua,6,5,Residencias,CHIHUAHUA,0
13,Chihuahua,6,3,Colector Ingenieria,CHIHUAHUA,0
15,Chihuahua,6,11,CCA,CHIHUAHUA,61386
15,Chihuahua,6,10,PIT3,CHIHUAHUA,0
15,Chihuahua,6,9,PIT2,CHIHUAHUA,0
15,Chihuahua,6,4,Colector Parque Tecnologico,CHIHUAHUA,0
15,Chihuahua,6,1,Colector Red interna,CHIHUAHUA,0
15,Chihuahua,6,2,Colector Biblioteca,CHIHUAHUA,0
16,Chihuahua,6,10,PIT3,CHIHUAHUA,0
16,Chihuahua,6,11,CCA,CHIHUAHUA,2667
16,Chihuahua,6,2,Colector Biblioteca,CHIHUAHUA,0
16,Chihuahua,6,9,PIT2,CHIHUAHUA,0
16,Chihuahua,6,9,PIT2,CHIHUAHUA,0
16,Chihuahua,6,1,Colector Red interna,CHIHUAHUA,6095
17,Chihuahua,6,10,PIT3,CHIHUAHUA,0
17,Chihuahua,6,1,Colector Red interna,CHIHUAHUA,0
17,Chihuahua,6,2,Colector Biblioteca,CHIHUAHUA,0
17,Chihuahua,6,9,PIT2,CHIHUAHUA,0
17,Chihuahua,6,1,Colector Red interna,CHIHUAHUA,0
17,Chihuahua,6,11,CCA,CHIHUAHUA,8190
18,Chihuahua,6,11,CCA,CHIHUAHUA,0
18,Chihuahua,6,1,Colector Red interna,CHIHUAHUA,0
18,Chihuahua,6,10,PIT3,CHIHUAHUA,0
18,Chihuahua,6,2,Colector Biblioteca,CHIHUAHUA,0
18,Chihuahua,6,1,Colector Red interna,CHIHUAHUA,0
18,Chihuahua,6,9,PIT2,CHIHUAHUA,0
19,Chihuahua,6,1,Colector Red interna,CHIHUAHUA,0
19,Chihuahua,6,2,Colector Biblioteca,CHIHUAHUA,968
19,Chihuahua,6,9,PIT2,CHIHUAHUA,0
19,Chihuahua,6,10,PIT3,CHIHUAHUA,0
19,Chihuahua,6,11,CCA,CHIHUAHUA,0
19,Chihuahua,6,4,Colector Parque Tecnologico,CHIHUAHUA,0
20,Chihuahua,6,10,PIT3,CHIHUAHUA,0
20,Chihuahua,6,2,Colector Biblioteca,CHIHUAHUA,0
20,Chihuahua,6,9,PIT2,CHIHUAHUA,0
20,Chihuahua,6,1,Colector Red interna,CHIHUAHUA,0
20,Chihuahua,6,11,CCA,CHIHUAHUA,0
20,Chihuahua,6,4,Colector Parque Tecnologico,CHIHUAHUA,0
21,Chihuahua,6,9,PIT2,CHIHUAHUA,0
21,Chihuahua,6,11,CCA,CHIHUAHUA,0
21,Chihuahua,6,10,PIT3,CHIHUAHUA,0
21,Chihuahua,6,2,Colector Biblioteca,CHIHUAHUA,0
21,Chihuahua,6,1,Colector Red interna,CHIHUAHUA,0
22,Chihuahua,6,10,PIT3,CHIHUAHUA,4625656
22,Chihuahua,6,11,CCA,CHIHUAHUA,0
22,Chihuahua,6,1,Colector Red interna,CHIHUAHUA,0
22,Chihuahua,6,9,PIT2,CHIHUAHUA,0
22,Chihuahua,6,2,Colector Biblioteca,CHIHUAHUA,0
23,Chihuahua,6,10,PIT3,CHIHUAHUA,0
23,Chihuahua,6,4,Colector Parque Tecnologico,CHIHUAHUA,0
23,Chihuahua,6,2,Colector Biblioteca,CHIHUAHUA,0
23,Chihuahua,6,1,Colector Red interna,CHIHUAHUA,0
23,Chihuahua,6,9,PIT2,CHIHUAHUA,0
24,Chihuahua,6,1,Colector Red interna,CHIHUAHUA,0
24,Chihuahua,6,2,Colector Biblioteca,CHIHUAHUA,0
24,Chihuahua,6,9,PIT2,CHIHUAHUA,0
24,Chihuahua,6,11,CCA,CHIHUAHUA,29303
24,Chihuahua,6,10,PIT3,CHIHUAHUA,7360
24,Chihuahua,6,4,Colector Parque Tecnologico,CHIHUAHUA,0
25,Chihuahua,6,10,PIT3,CHIHUAHUA,0
25,Chihuahua,6,11,CCA,CHIHUAHUA,0
25,Chihuahua,6,4,Colector Parque Tecnologico,CHIHUAHUA,1109
25,Chihuahua,6,9,PIT2,CHIHUAHUA,0
25,Chihuahua,6,2,Colector Biblioteca,CHIHUAHUA,0
25,Chihuahua,6,1,Colector Red interna,CHIHUAHUA,0
26,Chihuahua,6,13,Ceddie,CHIHUAHUA,0
26,Chihuahua,6,3,Colector Ingenieria,CHIHUAHUA,0
26,Chihuahua,6,12,Prepa,CHIHUAHUA,0
26,Chihuahua,6,2,Colector Biblioteca,CHIHUAHUA,0
26,Chihuahua,6,1,Colector Red interna,CHIHUAHUA,0
26,Chihuahua,6,10,PIT3,CHIHUAHUA,0
26,Chihuahua,6,9,PIT2,CHIHUAHUA,0
26,Chihuahua,6,4,Colector Parque Tecnologico,CHIHUAHUA,0
26,Chihuahua,6,11,CCA,CHIHUAHUA,0
27,Chihuahua,6,13,Ceddie,CHIHUAHUA,0
27,Chihuahua,6,2,Colector Biblioteca,CHIHUAHUA,0
27,Chihuahua,6,4,Colector Parque Tecnologico,CHIHUAHUA,0
27,Chihuahua,6,9,PIT2,CHIHUAHUA,0
27,Chihuahua,6,1,Colector Red interna,CHIHUAHUA,0
27,Chihuahua,6,11,CCA,CHIHUAHUA,0
27,Chihuahua,6,10,PIT3,CHIHUAHUA,0
27,Chihuahua,6,12,Prepa,CHIHUAHUA,0
27,Chihuahua,6,3,Colector Ingenieria,CHIHUAHUA,0
28,Chihuahua,6,1,Colector Red interna,CHIHUAHUA,0
28,Chihuahua,6,11,CCA,CHIHUAHUA,0
28,Chihuahua,6,2,Colector Biblioteca,CHIHUAHUA,0
28,Chihuahua,6,9,PIT2,CHIHUAHUA,0
28,Chihuahua,6,3,Colector Ingenieria,CHIHUAHUA,0
28,Chihuahua,6,4,Colector Parque Tecnologico,CHIHUAHUA,0
28,Chihuahua,6,13,Ceddie,CHIHUAHUA,0
28,Chihuahua,6,10,PIT3,CHIHUAHUA,0
28,Chihuahua,6,12,Prepa,CHIHUAHUA,0
29,Chihuahua,6,10,PIT3,CHIHUAHUA,0
29,Chihuahua,6,0,Unidentified,CHIHUAHUA,0
29,Chihuahua,6,0,Unidentified,CHIHUAHUA,0
29,Chihuahua,6,9,PIT2,CHIHUAHUA,0
29,Chihuahua,6,3,Colector Ingenieria,CHIHUAHUA,0
29,Chihuahua,6,1,Colector Red interna,CHIHUAHUA,0
29,Chihuahua,6,2,Colector Biblioteca,CHIHUAHUA,0
29,Chihuahua,6,11,CCA,CHIHUAHUA,0
29,Chihuahua,6,4,Colector Parque Tecnologico,CHIHUAHUA,0
30,Chihuahua,6,4,Colector Parque Tecnologico,CHIHUAHUA,0
30,Chihuahua,6,2,Colector Biblioteca,CHIHUAHUA,0
30,Chihuahua,6,13,Ceddie,CHIHUAHUA,0
30,Chihuahua,6,9,PIT2,CHIHUAHUA,0
30,Chihuahua,6,10,PIT3,CHIHUAHUA,0
30,Chihuahua,6,12,Prepa,CHIHUAHUA,0
30,Chihuahua,6,3,Colector Ingenieria,CHIHUAHUA,0
30,Chihuahua,6,11,CCA,CHIHUAHUA,0
30,Chihuahua,6,1,Colector Red interna,CHIHUAHUA,0
31,Chihuahua,6,3,Biblioteca,CHIHUAHUA,0
31,Chihuahua,6,12,Prepa,CHIHUAHUA,0
31,Chihuahua,6,9,PIT2,CHIHUAHUA,0
31,Chihuahua,6,13,Ceddie,CHIHUAHUA,0
